probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg21844029,chr14,36514585.0,36514585,chr14,303.4350280761719,392.3616027832031,347.8983154296875
cg06926934,chr15,96332445.0,96332445,chr15,273.0444030761719,422.5002136230469,347.7723083496094
cg06007282,chr2,45004327.0,45004327,chr2,304.7609558105469,390.6686706542969,347.7148132324219
cg18402615,chr10,123137142.0,123137142,chr10,325.26904296875,370.123779296875,347.6964111328125
cg20368988,chr16,86509336.0,86509336,chr16,323.9277648925781,371.12396240234375,347.52586364746094
cg09232478,chr1,119006228.0,119006228,chr1,307.7738037109375,387.27667236328125,347.5252380371094
cg22876812,chr2,70889057.0,70889057,chr2,306.30426025390625,388.70501708984375,347.504638671875
cg18724581,chr12,48980376.0,48980376,chr12,322.2563781738281,372.4292297363281,347.3428039550781
cg12131828,chr17,48586285.0,48586285,chr17,301.6551818847656,392.97137451171875,347.3132781982422
cg16043357,chr10,117138392.0,117138392,chr10,290.06109619140625,404.502685546875,347.2818908691406
cg26521404,chr7,27165361.0,27165361,chr7,320.8431701660156,373.46563720703125,347.15440368652344
cg16243019,chr7,97007433.0,97007433,chr7,286.63531494140625,407.6138610839844,347.1245880126953
cg07990736,chr9,37026420.0,37026420,chr9,304.41070556640625,389.8245544433594,347.1176300048828
cg07115542,chr14,36519237.0,36519237,chr14,312.6962585449219,381.4194030761719,347.0578308105469
cg00522018,chr9,136199531.0,136199531,chr9,276.8921203613281,417.111572265625,347.00184631347656
cg03987115,chr7,27173250.0,27173250,chr7,338.6258850097656,355.0466003417969,346.83624267578125
cg20987089,chr22,19759616.0,19759616,chr22,284.10198974609375,409.43023681640625,346.76611328125
cg21029612,chr15,89378026.0,89378026,chr15,314.5015869140625,379.0189514160156,346.76026916503906
cg01550055,chr1,119000592.0,119000592,chr1,264.7687683105469,428.7256164550781,346.7471923828125
cg25617340,chr14,36658805.0,36658805,chr14,303.8409423828125,389.638427734375,346.73968505859375
cg09944171,chr16,56635865.0,56635865,chr16,313.5557556152344,379.8228454589844,346.6893005371094
cg16441259,chr8,11700396.0,11700396,chr8,337.52520751953125,355.7768249511719,346.65101623535156
cg05839235,chr5,32712130.0,32712130,chr5,285.9940185546875,407.20263671875,346.59832763671875
cg18638496,chr4,80266043.0,80266043,chr4,327.1284484863281,366.02703857421875,346.57774353027344
cg13158481,chr2,176123851.0,176123851,chr2,310.32861328125,382.595458984375,346.4620361328125
cg06351066,chr7,155454268.0,155454268,chr7,291.626220703125,401.1847839355469,346.40550231933594
cg17444738,chr4,84496815.0,84496815,chr4,303.9638977050781,388.734375,346.34913635253906
cg22827250,chr5,135028132.0,135028132,chr5,292.7469177246094,399.91485595703125,346.3308868408203
cg07696033,chr11,44304859.0,44304859,chr11,281.13946533203125,411.35211181640625,346.24578857421875
cg05295557,chr14,36519240.0,36519240,chr14,305.09625244140625,387.3629455566406,346.22959899902344
cg24931632,chr1,47433994.0,47433994,chr1,314.0726623535156,378.380615234375,346.2266387939453
cg19567891,chr15,89377851.0,89377851,chr15,292.27398681640625,400.1240234375,346.1990051269531
cg25574024,chr11,2140663.0,2140663,chr11,296.9648132324219,395.20355224609375,346.0841827392578
cg08975922,chr6,1378441.0,1378441,chr6,293.6097106933594,398.4468078613281,346.02825927734375
cg04154903,chr12,48980536.0,48980536,chr12,314.4330749511719,377.5710144042969,346.0020446777344
cg01370541,chr4,41880794.0,41880794,chr4,297.91339111328125,393.8385009765625,345.8759460449219
cg16840358,chr3,27723992.0,27723992,chr3,295.3359069824219,396.3355407714844,345.8357238769531
cg05539217,chr10,117544867.0,117544867,chr10,265.73419189453125,425.5843505859375,345.6592712402344
cg12192691,chr7,27252075.0,27252075,chr7,303.128662109375,388.04571533203125,345.5871887207031
cg16307674,chr7,155378172.0,155378172,chr7,292.8011474609375,398.2274475097656,345.51429748535156
cg02491396,chr2,172101699.0,172101699,chr2,316.8025817871094,374.20147705078125,345.5020294189453
cg06375967,chr15,76341022.0,76341022,chr15,333.58917236328125,357.2490234375,345.4190979003906
cg07328317,chr4,173508720.0,173508720,chr4,301.25408935546875,389.42803955078125,345.341064453125
cg20743365,chr1,197918583.0,197918583,chr1,334.9634094238281,355.55810546875,345.26075744628906
cg27112666,chr6,99602914.0,99602914,chr6,301.8239440917969,388.3338928222656,345.07891845703125
cg01913455,chr17,61401708.0,61401708,chr17,315.081787109375,374.71588134765625,344.8988342285156
cg11325267,chr3,137762010.0,137762010,chr3,289.50128173828125,400.1344909667969,344.81788635253906
cg19858749,chr12,114444262.0,114444262,chr12,294.3695983886719,395.2172546386719,344.7934265136719
cg23042706,chr15,96332551.0,96332551,chr15,295.3359069824219,394.0732727050781,344.70458984375
cg08522176,chr11,124865501.0,124865501,chr11,309.2658386230469,380.13543701171875,344.7006378173828
cg16405019,chr1,18633130.0,18633130,chr1,292.96356201171875,396.3355407714844,344.64955139160156
cg26165269,chr17,79791714.0,79791714,chr17,316.6383972167969,372.3817138671875,344.5100555419922
cg03785696,chr7,27184840.0,27184840,chr7,316.4870910644531,372.3817138671875,344.4344024658203
cg26307926,chr2,70889634.0,70889634,chr2,259.51617431640625,429.30023193359375,344.408203125
cg15441392,chr8,26042503.0,26042503,chr8,320.88897705078125,367.65130615234375,344.2701416015625
cg12117141,chr8,11700659.0,11700659,chr8,287.4825134277344,400.8518371582031,344.16717529296875
cg16263887,chr4,190018074.0,190018074,chr4,277.1709289550781,411.1395263671875,344.1552276611328
cg19224201,chr2,118857438.0,118857438,chr2,298.21734619140625,389.87347412109375,344.04541015625
cg04023996,chr1,50427121.0,50427121,chr1,342.4007873535156,345.5213623046875,343.96107482910156
cg14064356,chr2,222301033.0,222301033,chr2,312.11639404296875,375.7704772949219,343.9434356689453
cg12305200,chr2,118849520.0,118849520,chr2,300.93212890625,386.5788879394531,343.75550842285156
cg01652665,chr14,36518516.0,36518516,chr14,321.7441711425781,365.52178955078125,343.6329803466797
cg25772723,chr3,128492282.0,128492282,chr3,325.5038757324219,361.70086669921875,343.6023712158203
cg01899038,chr5,146342827.0,146342827,chr5,275.51593017578125,411.6517028808594,343.5838165283203
cg09076431,chr1,197920032.0,197920032,chr1,308.5826416015625,378.5203857421875,343.551513671875
cg23188704,chr5,171313900.0,171313900,chr5,313.43084716796875,373.5392150878906,343.4850311279297
cg04167595,chr8,11698038.0,11698038,chr8,268.47711181640625,418.4698486328125,343.4734802246094
cg08408994,chr11,44309407.0,44309407,chr11,275.22821044921875,411.6517028808594,343.43995666503906
cg21548155,chr11,32434793.0,32434793,chr11,303.9638977050781,382.595458984375,343.27967834472656
cg10647101,chr22,19756502.0,19756502,chr22,304.2970886230469,382.250244140625,343.27366638183594
cg04865691,chr13,112069106.0,112069106,chr13,277.46832275390625,409.00335693359375,343.23583984375
cg16137147,chr1,220894553.0,220894553,chr1,311.15283203125,375.2228698730469,343.18785095214844
cg12670347,chr12,114409772.0,114409772,chr12,313.4127502441406,372.7099609375,343.0613555908203
cg20348858,chr10,117545823.0,117545823,chr10,282.9697570800781,403.0897521972656,343.0297546386719
cg14491820,chr10,101227050.0,101227050,chr10,277.78753662109375,408.18157958984375,342.98455810546875
cg02455094,chr18,57436845.0,57436845,chr18,280.22833251953125,405.6955871582031,342.9619598388672
cg25281186,chr1,50428157.0,50428157,chr1,318.9515380859375,366.8556823730469,342.9036102294922
cg27190385,chr6,10421631.0,10421631,chr6,277.6689453125,408.1076965332031,342.88832092285156
cg17042009,chr10,99533325.0,99533325,chr10,315.23504638671875,370.2389221191406,342.7369842529297
cg09956859,chr10,99533331.0,99533331,chr10,311.78790283203125,373.67138671875,342.7296447753906
cg16302790,chr13,27924196.0,27924196,chr13,299.0619812011719,386.3747253417969,342.7183532714844
cg25662463,chr10,117138345.0,117138345,chr10,271.3169250488281,414.0285949707031,342.6727600097656
cg24658517,chr1,220891979.0,220891979,chr1,297.0755310058594,388.0860595703125,342.58079528808594
cg22030072,chr2,118846096.0,118846096,chr2,313.4947509765625,371.3546447753906,342.42469787597656
cg18668780,chr10,101123407.0,101123407,chr10,312.42059326171875,372.37872314453125,342.399658203125
cg08206318,chr5,135027946.0,135027946,chr5,297.61102294921875,387.1673889160156,342.3892059326172
cg16315058,chr12,114406001.0,114406001,chr12,296.957275390625,387.3629455566406,342.1601104736328
cg03460137,chr6,99603603.0,99603603,chr6,303.29693603515625,381.00799560546875,342.1524658203125
cg14381623,chr9,136199803.0,136199803,chr9,329.0627746582031,354.8959655761719,341.9793701171875
cg11165752,chr7,27158569.0,27158569,chr7,295.8628234863281,388.0860595703125,341.9744415283203
cg06254440,chr9,124017005.0,124017005,chr9,309.1468200683594,374.71588134765625,341.9313507080078
cg03330710,chr8,23706058.0,23706058,chr8,326.1249084472656,357.6894836425781,341.9071960449219
cg14750948,chr3,147412689.0,147412689,chr3,252.05958557128906,431.7156677246094,341.8876266479492
cg14166485,chr9,124017090.0,124017090,chr9,292.483642578125,391.16357421875,341.8236083984375
cg23634124,chr17,49972587.0,49972587,chr17,347.1127624511719,336.4763488769531,341.7945556640625
cg26339504,chr10,117138347.0,117138347,chr10,271.693359375,411.8184509277344,341.7559051513672
cg10210909,chr8,11701978.0,11701978,chr8,330.3822326660156,352.56195068359375,341.4720916748047
cg24767540,chr10,101225956.0,101225956,chr10,302.7794494628906,380.1294250488281,341.4544372558594
cg07274716,chr5,135028282.0,135028282,chr5,327.6195983886719,354.8959655761719,341.2577819824219
cg24865270,chr6,10422213.0,10422213,chr6,294.98834228515625,387.4985656738281,341.2434539794922
cg16361966,chr10,123146269.0,123146269,chr10,296.29833984375,385.8420715332031,341.07020568847656
cg20659435,chr10,75396459.0,75396459,chr10,292.0873107910156,389.8321838378906,340.9597473144531
cg03698009,chr7,27164729.0,27164729,chr7,319.7398376464844,361.9497985839844,340.8448181152344
cg00204782,chr22,19765840.0,19765840,chr22,305.09625244140625,376.5652770996094,340.8307647705078
cg21889472,chr5,42992452.0,42992452,chr5,303.366943359375,378.271240234375,340.819091796875
cg25966893,chr6,99602893.0,99602893,chr6,293.1843566894531,388.3338928222656,340.7591247558594
cg14826425,chr7,27193217.0,27193217,chr7,315.0891418457031,366.3482360839844,340.71868896484375
cg13791131,chr11,2140661.0,2140661,chr11,286.06854248046875,395.1646423339844,340.61659240722656
cg14383658,chr10,101139504.0,101139504,chr10,314.9787902832031,366.18438720703125,340.5815887451172
cg16268160,chr11,124865321.0,124865321,chr11,295.55126953125,385.60162353515625,340.5764465332031
cg01719210,chr2,70901060.0,70901060,chr2,280.08026123046875,400.8518371582031,340.46604919433594
cg21476673,chr17,48614180.0,48614180,chr17,301.61737060546875,379.2748107910156,340.4460906982422
cg06500120,chr4,54100822.0,54100822,chr4,294.18829345703125,386.6351623535156,340.41172790527344
cg12856183,chr15,89409801.0,89409801,chr15,312.298583984375,368.4405822753906,340.3695831298828
cg01580681,chr4,173528864.0,173528864,chr4,283.5722351074219,397.0740051269531,340.3231201171875
cg22598426,chr4,84496601.0,84496601,chr4,286.2989807128906,394.00787353515625,340.15342712402344
cg05545672,chr5,171312536.0,171312536,chr5,322.01446533203125,358.03399658203125,340.02423095703125
cg09559189,chr8,26040895.0,26040895,chr8,252.81558227539062,427.2219543457031,340.0187683105469
cg11666559,chr1,220894319.0,220894319,chr1,285.75152587890625,394.2497253417969,340.00062561035156
cg17978124,chr6,99605561.0,99605561,chr6,296.87225341796875,383.1229248046875,339.9975891113281
cg11551740,chr17,49971725.0,49971725,chr17,324.94122314453125,354.752197265625,339.8467102050781
cg06306198,chr3,147411210.0,147411210,chr3,289.3738708496094,390.275634765625,339.8247528076172
