IlmnID,chrom,pos,prc2
cg15520576,chr4,115864243,0.02998179942369461
cg11224923,chr2,33771806,0.02998179942369461
cg03206084,chr1,159551306,0.02998179942369461
cg25609640,chr18,69500434,0.02998179942369461
cg03205252,chr8,89044788,0.02998179942369461
cg18300694,chr2,62431476,0.02998179942369461
cg25611243,chr6,144871553,0.02998179942369461
cg25613088,chr9,110870643,0.02998179942369461
cg25615319,chr15,50929581,0.02998179942369461
cg10973327,chr1,180094049,0.02998179942369461
cg03182693,chr2,84624458,0.02998179942369461
cg20505238,chr11,45983405,0.02998179942369461
cg03198237,chr2,93779853,0.02998179942369461
cg25620557,chr6,113110375,0.02998179942369461
cg25621225,chr11,84481800,0.02998179942369461
cg03189827,chr2,91712244,0.02998179942369461
cg03187959,chr6,125046968,0.02998179942369461
cg25623362,chr4,75950792,0.02998179942369461
cg15547854,chr8,85054701,0.02998179942369461
cg25636884,chr10,45470175,0.02998179942369461
cg25636721,chr10,128395532,0.02998179942369461
cg03173324,chr11,116070527,0.02998179942369461
cg03256684,chr9,74893808,0.02998179942369461
cg03256017,chr4,131884306,0.02998179942369461
cg17744662,chr10,10698090,0.02998179942369461
cg03263465,chr1,55016396,0.02998179942369461
cg03280986,chr4,21874194,0.02998179942369461
cg03215611,chr9,97089531,0.02998179942369461
cg03209410,chr2,45103498,0.02998179942369461
cg05035366,chr11,36139668,0.02998179942369461
cg15541477,chr15,79694233,0.02998179942369461
cg11980520,chr9,56746389,0.02998179942369461
cg03174933,chr3,82864465,0.02998179942369461
cg20503006,chr4,124198994,0.02998179942369461
cg03172082,chr7,36978048,0.02998179942369461
cg18301725,chr3,86501719,0.02998179942369461
cg15545854,chr4,110285543,0.02998179942369461
cg03167516,chr12,80108622,0.02998179942369461
cg05035791,chr3,30420714,0.02998179942369461
cg03166964,chr12,85477092,0.02998179942369461
cg03165986,chr11,24168136,0.02998179942369461
cg03180383,chr2,71509766,0.02998179942369461
cg03163284,chr4,84615949,0.02998179942369461
cg11230269,chr5,144816379,0.02998179942369461
cg24505061,chr3,116006850,0.02998179942369461
cg15547395,chr11,44739868,0.02998179942369461
cg03160871,chr12,52517442,0.02998179942369461
cg25636704,chr10,127507770,0.02998179942369461
cg18312869,chr2,114872413,0.02998179942369461
cg17589788,chr3,88158291,0.02998179942369461
cg02771111,chr19,14598023,0.02998179942369461
cg24479366,chr7,137227660,0.02998179942369461
cg25709478,chr2,92205155,0.02998179942369461
cg25662803,chr3,86605936,0.02998179942369461
cg17707748,chr17,27986253,0.02998179942369461
cg11241317,chr5,145144976,0.02998179942369461
cg03100301,chr4,124375613,0.02998179942369461
cg15569619,chr2,165023149,0.02998179942369461
cg03098767,chr11,22034674,0.02998179942369461
cg25667123,chr7,135965802,0.02998179942369461
cg05043743,chr4,84551583,0.02998179942369461
cg20497836,chr7,114706807,0.02998179942369461
cg11978397,chr11,78153754,0.02998179942369461
cg15576772,chr18,25481726,0.02998179942369461
cg25668851,chr19,44802903,0.02998179942369461
cg03094159,chr8,49864127,0.02998179942369461
cg25670428,chr19,6914173,0.02998179942369461
cg15577366,chr17,74594397,0.02998179942369461
cg20496813,chr5,23433088,0.02998179942369461
cg03089788,chr11,102295045,0.02998179942369461
cg17698820,chr4,148549393,0.02998179942369461
cg03086565,chr4,56113957,0.02998179942369461
cg25674839,chr9,90903997,0.02998179942369461
cg15578982,chr9,35424683,0.02998179942369461
cg03084148,chr18,42523917,0.02998179942369461
cg25679007,chr19,34821168,0.02998179942369461
cg25680010,chr14,20728895,0.02998179942369461
cg11246106,chr5,139682176,0.02998179942369461
cg03110309,chr9,61394679,0.02998179942369461
cg02996066,chr7,37346352,0.02998179942369461
cg11970445,chr9,48704367,0.02998179942369461
cg25661234,chr1,66521554,0.02998179942369461
cg17655528,chr5,118747499,0.02998179942369461
cg17651763,chr11,85010103,0.02998179942369461
cg17655112,chr8,115429146,0.02998179942369461
cg02936468,chr19,18671159,0.02998179942369461
cg02934616,chr10,51287983,0.02998179942369461
cg14719106,chr1,58529379,0.02998179942369461
cg15644076,chr1,42540306,0.02998179942369461
cg14717190,chr9,56630183,0.02998179942369461
cg25769803,chr1,188151252,0.02998179942369461
cg02931428,chr7,71374153,0.02998179942369461
cg02930279,chr8,3511786,0.02998179942369461
cg25769958,chr3,119719023,0.02998179942369461
cg20465698,chr3,90502131,0.02998179942369461
cg24480575,chr1,158246604,0.02998179942369461
cg25771650,chr15,76333507,0.02998179942369461
cg25776150,chrX,83928749,0.02998179942369461
cg02925207,chr8,45783549,0.02998179942369461
cg02917874,chr3,18096764,0.02998179942369461
cg14715530,chr11,24086197,0.02998179942369461
cg02916375,chr1,121393772,0.02998179942369461
cg25773960,chr7,131568690,0.02998179942369461
cg02915968,chr5,136564730,0.02998179942369461
cg15647667,chr7,69555124,0.02998179942369461
cg02913140,chr13,83575669,0.02998179942369461
cg02913088,chr1,135531320,0.02998179942369461
cg02911492,chr19,4324811,0.02998179942369461
cg02909927,chr11,60177445,0.02998179942369461
cg02908693,chr19,55765735,0.02998179942369461
cg20498067,chr5,43745304,0.02998179942369461
cg25659625,chr14,52297531,0.02998179942369461
cg02773502,chr8,108926726,0.02998179942369461
cg03038671,chr4,12422117,0.02998179942369461
cg11976852,chr10,85632110,0.02998179942369461
cg03032025,chr11,31872299,0.02998179942369461
cg03030405,chr10,69994421,0.02998179942369461
cg15597792,chr17,28166084,0.02998179942369461
cg03029285,chr11,59737454,0.02998179942369461
cg20482374,chr17,10213361,0.02998179942369461
cg03023666,chr2,56519648,0.02998179942369461
cg14723306,chr3,89779838,0.02998179942369461
cg25697678,chr8,46258319,0.02998179942369461
cg03020858,chr12,46696357,0.02998179942369461
cg05051981,chr9,106985995,0.02998179942369461
cg03019672,chr7,96906193,0.02998179942369461
cg25699563,chr8,108098862,0.02998179942369461
cg15598165,chr2,74802518,0.02998179942369461
cg24491983,chr10,119211161,0.02998179942369461
cg17689098,chr4,6913863,0.02998179942369461
cg03011459,chr12,83558673,0.02998179942369461
cg25700772,chr4,109454378,0.02998179942369461
cg25703087,chr15,98871045,0.02998179942369461
cg17687782,chr9,32424199,0.02998179942369461
cg18309798,chr5,122802843,0.02998179942369461
cg17687173,chr12,83269505,0.02998179942369461
cg20481374,chr19,34840942,0.02998179942369461
cg17682306,chr2,31495331,0.02998179942369461
cg25697838,chr2,91446975,0.02998179942369461
cg20480616,chr10,90033221,0.02998179942369461
cg03039203,chr5,14794014,0.02998179942369461
cg15597031,chr19,42388734,0.02998179942369461
cg03073112,chr19,41558829,0.02998179942369461
cg20502082,chr5,31179939,0.02998179942369461
cg20490705,chr16,7292205,0.02998179942369461
cg03152480,chr14,104676733,0.02998179942369461
cg25642165,chr7,126492770,0.02998179942369461
cg15549480,chr8,87707907,0.02998179942369461
cg05041395,chr18,42737994,0.02998179942369461
cg25644033,chr14,84532910,0.02998179942369461
cg11234786,chr1,42540521,0.02998179942369461
cg11979881,chr1,151354712,0.02998179942369461
cg11235804,chr1,20107160,0.02998179942369461
cg03143196,chr2,119938511,0.02998179942369461
cg03141679,chr1,190161750,0.02998179942369461
cg03139948,chr19,4320930,0.02998179942369461
cg03076881,chr14,20722912,0.02998179942369461
cg25652461,chr4,124087431,0.02998179942369461
cg25654577,chr9,69845207,0.02998179942369461
cg11979243,chr4,99333428,0.02998179942369461
cg18307857,chr1,119329162,0.02998179942369461
cg25657421,chr16,91034837,0.02998179942369461
cg15562933,chr4,90438060,0.02998179942369461
cg17710254,chr2,56458579,0.02998179942369461
cg25659357,chr15,12170877,0.02998179942369461
cg03125191,chr14,20722694,0.02998179942369461
cg03123810,chr10,64089813,0.02998179942369461
cg03120218,chr9,48674640,0.02998179942369461
cg17709058,chr18,10560472,0.02998179942369461
cg03119066,chr18,10787833,0.02998179942369461
cg25654366,chr4,117658079,0.02998179942369461
cg11978356,chr4,145034868,0.02998179942369461
cg11263938,chr2,61662634,0.02998179942369461
cg15660755,chr4,148530527,0.02998179942369461
cg25807518,chr4,109763305,0.02998179942369461
cg04490547,chr9,21393739,0.02998179942369461
cg18156390,chr6,113309953,0.02998179942369461
cg24586462,chr19,44880740,0.02998179942369461
cg04968182,chr17,33649863,0.02998179942369461
cg25354219,chr8,54529846,0.02998179942369461
cg10985231,chr8,91827699,0.02998179942369461
cg17662386,chrX,95130967,0.02998179942369461
cg11275402,chr14,20719639,0.02998179942369461
cg02965730,chr7,112110421,0.02998179942369461
cg25739107,chr6,98941049,0.02998179942369461
cg02963786,chr13,40714178,0.02998179942369461
cg25741469,chr2,39102351,0.02998179942369461
cg02961896,chr17,79810360,0.02998179942369461
cg25742646,chr19,47627702,0.02998179942369461
cg02958944,chr6,85237925,0.02998179942369461
cg02958263,chr1,160351310,0.02998179942369461
cg25743630,chr6,113110124,0.02998179942369461
cg20467040,chr19,41558594,0.02998179942369461
cg15635095,chrX,98315968,0.02998179942369461
cg17659033,chr1,32658717,0.02998179942369461
cg25749301,chr2,49550984,0.02998179942369461
cg25751624,chr13,77388419,0.02998179942369461
cg15637759,chr15,100957546,0.02998179942369461
cg18310068,chr11,74831985,0.02998179942369461
cg25759202,chr2,72200939,0.02998179942369461
cg25760286,chrX,143709736,0.02998179942369461
cg25762442,chr11,69361108,0.02998179942369461
cg15639204,chr4,43036054,0.02998179942369461
cg04879945,chr9,69361787,0.02998179942369461
cg04491282,chr2,43787252,0.02998179942369461
cg15666331,chr14,32605500,0.02998179942369461
cg24877750,chr2,133561888,0.02998179942369461
cg04440476,chr8,108264841,0.02998179942369461
cg04888180,chr10,99014552,0.02998179942369461
cg24882301,chr8,91645445,0.02998179942369461
cg24582152,chr18,84414587,0.02998179942369461
cg18150426,chr6,15409906,0.02998179942369461
cg04487404,chrX,108832872,0.02998179942369461
cg14799760.1,chr10,80280919,0.02998179942369461
cg04514601,chr2,49256422,0.02998179942369461
cg18163651,chr19,46069260,0.02998179942369461
cg04510523,chr13,71785296,0.02998179942369461
cg04510365,chr4,43674569,0.02998179942369461
cg04505310,chr4,17987589,0.02998179942369461
cg12084468,chr10,93309806,0.02998179942369461
cg24865098,chr14,24826358,0.02998179942369461
cg18160762,chr11,69830595,0.02998179942369461
cg24587040,chr4,91260767,0.02998179942369461
cg14946449,chr4,105357696,0.02998179942369461
cg18160481,chr16,91662385,0.02998179942369461
cg14953793,chr4,49655912,0.02998179942369461
cg04878553,chr15,98600499,0.02998179942369461
cg04499492,chr4,62825014,0.02998179942369461
cg04499392,chr2,114912016,0.02998179942369461
cg04498823,chr14,69934193,0.02998179942369461
cg14947554,chr9,62425835,0.02998179942369461
cg14948918,chr12,34431862,0.02998179942369461
cg24869569,chr4,148860758,0.02998179942369461
cg20670041,chr18,34810456,0.02998179942369461
cg02944016,chr10,8750701,0.02998179942369461
cg17657184,chrX,151598636,0.02998179942369461
cg17656306,chr16,8843123,0.02998179942369461
cg17662507,chr14,47052885,0.02998179942369461
cg02940260,chr2,174345495,0.02998179942369461
cg02939383,chr19,14777532,0.02998179942369461
cg25767194,chr2,64824197,0.02998179942369461
cg17649419,chr10,127462180,0.02998179942369461
cg17648766,chr3,30005099,0.02998179942369461
cg11276126,chr1,135465996,0.02998179942369461
cg02897291,chr4,148860798,0.02998179942369461
cg02897209,chr4,117276493,0.02998179942369461
cg05064186,chr8,108241359,0.02998179942369461
cg15658846,chr4,133729824,0.02998179942369461
cg11276577,chr4,120122915,0.02998179942369461
cg20460303,chr13,15659401,0.02998179942369461
cg15660194,chr2,119903267,0.02998179942369461
cg24479895,chr19,4765401,0.02998179942369461
cg25796802,chr12,86192193,0.02998179942369461
cg25776155,chr1,87227854,0.02998179942369461
cg20023049,chr6,124449853,0.02998179942369461
cg20455118,chr18,77565023,0.02998179942369461
cg25802459,chr8,105476640,0.02998179942369461
cg02878926,chr6,99003450,0.02998179942369461
cg20453574,chr13,103766959,0.02998179942369461
cg02878041,chr11,94423675,0.02998179942369461
cg02877097,chr4,132204574,0.02998179942369461
cg11966467,chr11,24452393,0.02998179942369461
cg17641487,chr2,38144627,0.02998179942369461
cg17636812,chr12,111251184,0.02998179942369461
cg02871478,chr2,160579261,0.02998179942369461
cg14720564,chr4,124346560,0.02998179942369461
cg20468818,chr7,117579259,0.02998179942369461
cg20474133,chr11,98800734,0.02998179942369461
cg11265498,chr11,84569513,0.02998179942369461
cg24483978,chr2,170833011,0.02998179942369461
cg25728325,chr2,114580739,0.02998179942369461
cg02969669,chr8,117183569,0.02998179942369461
cg17673225,chr2,74653943,0.02998179942369461
cg25713291,chr2,159152244,0.02998179942369461
cg02993437,chr2,71517954,0.02998179942369461
cg25713925,chr6,29571035,0.02998179942369461
cg02990488,chr10,75916729,0.02998179942369461
cg02990063,chr12,101058772,0.02998179942369461
cg25715832,chr4,117302536,0.02998179942369461
cg02984513,chr4,86054831,0.02998179942369461
cg25716835,chr4,13859893,0.02998179942369461
cg11975481,chr8,26562864,0.02998179942369461
cg24488067,chr4,148916052,0.02998179942369461
cg25721925,chrX,13140478,0.02998179942369461
cg05058571,chr11,36411185,0.02998179942369461
cg02980324,chr7,28406015,0.02998179942369461
cg02980058,chr1,186808726,0.02998179942369461
cg15620011,chr11,77830930,0.02998179942369461
cg02979539,chr4,13599876,0.02998179942369461
cg02977776,chr5,121539218,0.02998179942369461
cg24488657,chr5,86831813,0.02998179942369461
cg02976471,chr1,82886378,0.02998179942369461
cg20474425,chr15,103300305,0.02998179942369461
cg02974898,chr4,136776765,0.02998179942369461
cg17663920,chr7,37910181,0.02998179942369461
cg25696171,chr19,55887888,0.02998179942369461
cg25682618,chr4,3905621,0.02998179942369461
cg03070815,chr11,86733726,0.02998179942369461
cg02809805,chr2,146279714,0.02998179942369461
cg02808836,chr18,75395713,0.02998179942369461
cg25840652,chr13,77891587,0.02998179942369461
cg25841427,chr4,44623330,0.02998179942369461
cg15694507,chr17,33666635,0.02998179942369461
cg25841906,chr3,67265258,0.02998179942369461
cg25843465,chr8,26083775,0.02998179942369461
cg17609877,chr1,12805236,0.02998179942369461
cg25847819,chr6,143072590,0.02998179942369461
cg02799145,chr7,34285198,0.02998179942369461
cg02798601,chrX,20641229,0.02998179942369461
cg20732557,chr1,135465926,0.02998179942369461
cg25848836,chr4,84457730,0.02998179942369461
cg11304240,chr5,140524123,0.02998179942369461
cg15697832,chr2,38572193,0.02998179942369461
cg15698659,chr12,101045547,0.02998179942369461
cg02793322,chr7,92417239,0.02998179942369461
cg02791457,chr7,115132083,0.02998179942369461
cg25830277,chr19,27837461,0.02998179942369461
cg02830039,chr3,94490439,0.02998179942369461
cg17624348,chr12,106611208,0.02998179942369461
cg25828009,chr3,9280356,0.02998179942369461
cg25810126,chr10,39783198,0.02998179942369461
cg15667750,chr17,75178517,0.02998179942369461
cg25810458,chr18,84353434,0.02998179942369461
cg02863109,chr19,44797720,0.02998179942369461
cg02861868,chr10,62764365,0.02998179942369461
cg17634341,chr15,38037988,0.02998179942369461
cg15693636,chr2,6553935,0.02998179942369461
cg02810163,chr6,52567564,0.02998179942369461
cg05090186,chr1,177445565,0.02998179942369461
cg17611288,chr5,84067426,0.02998179942369461
cg17551240,chr17,50898112,0.02998179942369461
cg25963537,chr11,33240554,0.02998179942369461
cg15755123,chr7,92417117,0.02998179942369461
cg02634323,chr19,44909509,0.02998179942369461
cg02633867,chr14,104453389,0.02998179942369461
cg02620380,chr8,4295534,0.02998179942369461
cg17548238,chr17,30911665,0.02998179942369461
cg25966448,chr19,42483814,0.02998179942369461
cg02629039,chr2,24443130,0.02998179942369461
cg25970241,chr2,91810094,0.02998179942369461
cg02628072,chr3,143411770,0.02998179942369461
cg02628039,chr3,34482110,0.02998179942369461
cg02628016,chr16,20115901,0.02998179942369461
cg18313632,chr14,31128679,0.02998179942369461
cg17547769,chr9,69347952,0.02998179942369461
cg25973323,chr14,21622056,0.02998179942369461
cg24463619,chr11,51273087,0.02998179942369461
cg02620634,chr5,90283153,0.02998179942369461
cg02620514,chr3,16205239,0.02998179942369461
cg02632028,chr19,42539770,0.02998179942369461
cg25807763,chr10,36450814,0.02998179942369461
cg24467057,chr18,38085217,0.02998179942369461
cg02718192,chr2,44146719,0.02998179942369461
cg11297878,chr1,82880068,0.02998179942369461
cg25831888,chr8,12339909,0.02998179942369461
cg20451633,chr8,11347905,0.02998179942369461
cg15690175,chr1,168288455,0.02998179942369461
cg02860654,chr14,54650832,0.02998179942369461
cg20452275,chr16,20678187,0.02998179942369461
cg25817406,chr6,98952695,0.02998179942369461
cg02859575,chr19,4985010,0.02998179942369461
cg02739710,chr9,120603316,0.02998179942369461
cg14711273,chr17,84366410,0.02998179942369461
cg02753243,chr5,101032731,0.02998179942369461
cg02739306,chr3,143378411,0.02998179942369461
cg11312528,chr13,18287484,0.02998179942369461
cg17575461,chr3,144241574,0.02998179942369461
cg15714292,chr9,100252401,0.02998179942369461
cg15715091,chr12,51754997,0.02998179942369461
cg02731116,chr4,13146968,0.02998179942369461
cg25895219,chr4,123190727,0.02998179942369461
cg17574259,chr5,86820671,0.02998179942369461
cg11313951,chr8,78556964,0.02998179942369461
cg11315254,chr17,85393664,0.02998179942369461
cg05079685,chr2,64451787,0.02998179942369461
cg25901870,chr11,78025007,0.02998179942369461
cg02719399,chr3,18714277,0.02998179942369461
cg11311559,chr12,5088383,0.02998179942369461
cg02715869,chr7,105636281,0.02998179942369461
cg17589503,chr4,34721463,0.02998179942369461
cg25869701,chr7,109221762,0.02998179942369461
cg05072035,chr14,26416223,0.02998179942369461
cg17604024,chr4,48071057,0.02998179942369461
cg20451246,chr7,37342922,0.02998179942369461
cg17593845,chr9,37568367,0.02998179942369461
cg25859808,chrX,139835449,0.02998179942369461
cg25860081,chr6,83929254,0.02998179942369461
cg02775328,chr13,77490771,0.02998179942369461
cg25882973,chr1,166303504,0.02998179942369461
cg02740381,chr12,84483220,0.02998179942369461
cg15712548,chr16,7292247,0.02998179942369461
cg17630503,chr1,84763867,0.02998179942369461
cg24475906,chr7,109191497,0.02998179942369461
cg24474876,chr16,25820441,0.02998179942369461
cg11304341,chr18,60969225,0.02998179942369461
cg02856943,chr2,59983939,0.02998179942369461
cg15676760,chr14,26949478,0.02998179942369461
cg17633063,chr2,162377705,0.02998179942369461
cg02851136,chr8,116014326,0.02998179942369461
cg02848871,chr1,170375292,0.02998179942369461
cg11292101,chr15,39391758,0.02998179942369461
cg15679520,chr1,168182950,0.02998179942369461
cg25820606,chr2,157310291,0.02998179942369461
cg15680017,chr15,50666083,0.02998179942369461
cg15680877,chr19,42483830,0.02998179942369461
cg02745872,chr17,47914930,0.02998179942369461
cg11293159,chr16,18896660,0.02998179942369461
cg25821931,chr1,61782823,0.02998179942369461
cg17634291,chr16,20526132,0.02998179942369461
cg02788145,chr15,79500369,0.02998179942369461
cg17604804,chr13,63525486,0.02998179942369461
cg25854175,chr5,101591092,0.02998179942369461
cg17584269,chr3,60622216,0.02998179942369461
cg02751117,chrX,134304681,0.02998179942369461
cg02750490,chr3,60621445,0.02998179942369461
cg11960904,chr18,36087009,0.02998179942369461
cg24472748,chr9,35310449,0.02998179942369461
cg02746768,chr2,132563288,0.02998179942369461
cg02648117,chr2,9958382,0.02998179942369461
cg11323349,chr18,20865117,0.02998179942369461
cg15583022,chr13,80884881,0.02998179942369461
cg11321459,chr12,34528987,0.02998179942369461
cg17556655,chr3,133109369,0.02998179942369461
cg25945416,chr4,44392975,0.02998179942369461
cg15746205,chr11,5080731,0.02998179942369461
cg25946283,chr16,43506585,0.02998179942369461
cg05086458,chr6,85165561,0.02998179942369461
cg24463880,chr4,120122948,0.02998179942369461
cg25950972,chr3,158023339,0.02998179942369461
cg02675830,chr5,75006723,0.02998179942369461
cg15746488,chr4,145000000,0.02998179942369461
cg02673624,chr3,127746034,0.02998179942369461
cg17554167,chr11,75161286,0.02998179942369461
cg02671508,chr11,69836833,0.02998179942369461
cg02670721,chr18,14110358,0.02998179942369461
cg02667765,chr19,4801791,0.02998179942369461
cg20444682,chr7,136229648,0.02998179942369461
cg02661743,chr11,87231452,0.02998179942369461
cg02659843,chr1,77380964,0.02998179942369461
cg25957641,chr19,46763116,0.02998179942369461
cg25957970,chr9,37653124,0.02998179942369461
cg05088747,chr8,8656059,0.02998179942369461
cg25960553,chr11,74679592,0.02998179942369461
cg02687104,chr7,136430455,0.02998179942369461
cg11321057,chr12,55622864,0.02998179942369461
cg11320734,chr13,58396214,0.02998179942369461
cg25929608,chr4,99273980,0.02998179942369461
cg02714778,chr11,77506497,0.02998179942369461
cg02714730,chr2,34176769,0.02998179942369461
cg25943464,chr9,49503683,0.02998179942369461
cg15739295,chr8,26808687,0.02998179942369461
cg02649349,chr3,34064229,0.02998179942369461
cg02684102,chr8,78120426,0.02998179942369461
cg14725852,chr11,30832586,0.02998179942369461
cg25683012,chr10,128091631,0.02998179942369461
cg25685053,chr6,16607438,0.02998179942369461
cg15587557,chr5,118728670,0.02998179942369461
cg15587600,chr8,108245604,0.02998179942369461
cg03062698,chr2,45044871,0.02998179942369461
cg25687304,chr7,25163744,0.02998179942369461
cg25687751,chr4,127032728,0.02998179942369461
cg20485630,chr11,73295265,0.02998179942369461
cg11252613,chr5,40128859,0.02998179942369461
cg03057744,chr14,91359100,0.02998179942369461
cg03053914,chr1,161034816,0.02998179942369461
cg03053409,chr9,49503704,0.02998179942369461
cg25691921,chrX,11821997,0.02998179942369461
cg17693227,chr7,113553679,0.02998179942369461
cg03050127,chr11,85775858,0.02998179942369461
cg03049397,chr3,149295858,0.02998179942369461
cg03048506,chr5,67205778,0.02998179942369461
cg15593664,chr7,34236887,0.02998179942369461
cg03046590,chr9,31066727,0.02998179942369461
cg20483831,chr13,59608151,0.02998179942369461
cg03045079,chr12,59067831,0.02998179942369461
cg14725330,chr13,37941617,0.02998179942369461
cg03056190,chr9,41736364,0.02998179942369461
cg11232458,chr2,57856803,0.02998179942369461
cg02866176,chr1,132583045,0.02998179942369461
cg20452324,chr13,58397963,0.02998179942369461
cg25904692,chr9,67029686,0.02998179942369461
cg17573879,chr3,136935091,0.02998179942369461
cg25909521,chr12,89254698,0.02998179942369461
cg20028019,chr11,97451956,0.02998179942369461
cg15772525,chr4,154494769,0.02998179942369461
cg25986664,chr14,63819204,0.02998179942369461
cg02606236,chrX,85144165,0.02998179942369461
cg25993405,chr18,69529964,0.02998179942369461
cg02601407,chr10,39732177,0.02998179942369461
cg17538314,chr17,50898066,0.02998179942369461
cg20031233,chr11,89569920,0.02998179942369461
cg11950013,chr2,164151940,0.02998179942369461
cg11948823,chr6,15440203,0.02998179942369461
cg15774023,chr4,114712337,0.02998179942369461
cg02595474,chr10,17724563,0.02998179942369461
cg25996664,chr10,112464031,0.02998179942369461
cg11948733,chr7,126777833,0.02998179942369461
cg17527816,chr1,172199224,0.02998179942369461
cg02592763,chr1,176986002,0.02998179942369461
cg02588333,chr5,136311512,0.02998179942369461
cg26002895,chr17,11990662,0.02998179942369461
cg11332099,chr4,24218568,0.02998179942369461
cg02587674,chr6,55579821,0.02998179942369461
cg26004603,chr8,95730522,0.02998179942369461
cg02600036,chr2,91810100,0.02998179942369461
cg02715589,chr3,104943562,0.02998179942369461
cg25974040,chr18,72404143,0.02998179942369461
cg11324043,chr13,77046561,0.02998179942369461
cg11955048,chr11,19109144,0.02998179942369461
cg11322904,chr6,36994900,0.02998179942369461
cg02650131,chr9,49403272,0.02998179942369461
cg11950309,chr9,101102089,0.02998179942369461
cg25976696,chr9,21677976,0.02998179942369461
cg17541333,chr14,20755667,0.02998179942369461
cg15732510,chr19,45527285,0.02998179942369461
cg02710949,chr2,46803000,0.02998179942369461
cg25911271,chrX,49465807,0.02998179942369461
cg05082095,chr3,89280174,0.02998179942369461
cg02708939,chr4,13409658,0.02998179942369461
cg02705280,chr9,47506264,0.02998179942369461
cg02705208,chr8,115703344,0.02998179942369461
cg02658132,chr4,75941325,0.02998179942369461
cg25915235,chr2,34302803,0.02998179942369461
cg17572860,chr1,168327889,0.02998179942369461
cg11956374,chr3,143914577,0.02998179942369461
cg02700447,chr17,35162245,0.02998179942369461
cg25922496,chrX,11089023,0.02998179942369461
cg24464567,chr2,9388182,0.02998179942369461
cg02612181,chr10,69956044,0.02998179942369461
cg02697105,chr1,6757667,0.02998179942369461
cg02694968,chrX,136861375,0.02998179942369461
cg17571655,chr11,32210504,0.02998179942369461
cg02692845,chr3,34651059,0.02998179942369461
cg15734945,chr4,81379872,0.02998179942369461
cg20031180,chr10,117074371,0.02998179942369461
cg24466972,chr16,91665037,0.02998179942369461
cg02657478,chr19,5093770,0.02998179942369461
cg02656943,chr1,160950288,0.02998179942369461
cg02654499,chr3,89779771,0.02998179942369461
cg15769970,chr4,13846919,0.02998179942369461
cg11952386,chr5,124206773,0.02998179942369461
cg00946032,chr1,135465938,0.02998179942369461
cg17059687,chr12,80948280,0.02998179942369461
cg27065527,chr11,86358286,0.02998179942369461
cg26138622,chr9,102528226,0.02998179942369461
cg26140588,chrX,101282789,0.02998179942369461
cg17442116,chr2,170072158,0.02998179942369461
cg20420324,chr16,33466940,0.02998179942369461
cg11926564,chr3,25433846,0.02998179942369461
cg26146373,chr12,106107437,0.02998179942369461
cg02323424,chr18,62515046,0.02998179942369461
cg26147841,chr4,148893588,0.02998179942369461
cg02321644,chr2,106074840,0.02998179942369461
cg26149636,chr1,87226237,0.02998179942369461
cg20419552,chr8,11912690,0.02998179942369461
cg20417315,chr9,49531988,0.02998179942369461
cg20416844,chr12,88747100,0.02998179942369461
cg02315120,chr4,104452806,0.02998179942369461
cg02314721,chr1,154418008,0.02998179942369461
cg17436547,chr8,109249318,0.02998179942369461
cg02310569,chr15,8307984,0.02998179942369461
cg15915945,chr9,57758734,0.02998179942369461
cg26156864,chr4,72169165,0.02998179942369461
cg26159030,chr7,30583285,0.02998179942369461
cg20415161,chr1,192851750,0.02998179942369461
cg02300610,chr2,63853394,0.02998179942369461
cg02299271,chr2,34224394,0.02998179942369461
cg15917184,chr2,160552590,0.02998179942369461
cg17434470,chr3,18163680,0.02998179942369461
cg02294059,chrX,101291335,0.02998179942369461
cg02431008,chr16,18608356,0.02998179942369461
cg02431759,chr14,48607243,0.02998179942369461
cg26140504,chr11,110399107,0.02998179942369461
cg17445358,chr2,35719876,0.02998179942369461
cg26026687,chr6,124458582,0.02998179942369461
cg11385236,chr7,115609934,0.02998179942369461
cg26174523,chr3,55521858,0.02998179942369461
cg02286774,chr11,25903457,0.02998179942369461
cg26177197,chr1,168676904,0.02998179942369461
cg02286447,chr11,24163284,0.02998179942369461
cg15924973,chr13,79141696,0.02998179942369461
cg17431477,chr16,40364724,0.02998179942369461
cg26182201,chr8,26530005,0.02998179942369461
cg15927093,chr4,18093402,0.02998179942369461
cg02281100,chr1,154416103,0.02998179942369461
cg15927675,chr12,86284087,0.02998179942369461
cg17426166,chr3,149445245,0.02998179942369461
cg02275662,chr8,26529984,0.02998179942369461
cg02273388,chr4,148924641,0.02998179942369461
cg17424512,chr2,164976488,0.02998179942369461
cg02270531,chr17,47872559,0.02998179942369461
cg17422230,chr9,47924162,0.02998179942369461
cg26186843,chr7,111081553,0.02998179942369461
cg15933611,chr7,137199256,0.02998179942369461
cg15933701,chr4,89630862,0.02998179942369461
cg15936060,chr12,99737486,0.02998179942369461
cg15938865,chr2,174077097,0.02998179942369461
cg02258144,chr4,149351540,0.02998179942369461
cg02257599,chr7,136196707,0.02998179942369461
cg26195077,chr7,115294586,0.02998179942369461
cg15918741,chr11,78153833,0.02998179942369461
cg15898239,chr19,20024881,0.02998179942369461
cg02293439,chr2,130359086,0.02998179942369461
cg17472175,chr4,133061516,0.02998179942369461
cg02548732,chr2,26097795,0.02998179942369461
cg02480322,chr11,33300082,0.02998179942369461
cg15782392,chr2,146958905,0.02998179942369461
