probeID,CpG_chrm,CpG_beg,b,ch,ez,su,pr
cg27262412,chr1,118988078.0,118988078,chr1,98.64053344726562,85.99275207519531,92.31664276123047
cg05317038,chr6,28825676.0,28825676,chr6,73.49851989746094,111.14491271972656,92.32171630859375
cg00254133,chr20,62709189.0,62709189,chr20,57.97159957885742,126.67816162109375,92.32488059997559
cg16918905,chr2,219496886.0,219496886,chr2,64.936279296875,119.75344848632812,92.34486389160156
cg03742286,chr2,74498443.0,74498443,chr2,67.69465637207031,116.99762725830078,92.34614181518555
cg26140394,chr2,44952496.0,44952496,chr2,81.8155288696289,102.90907287597656,92.36230087280273
cg22163056,chr17,61399657.0,61399657,chr17,98.57528686523438,86.16014862060547,92.36771774291992
cg25078150,chr10,117163329.0,117163329,chr10,60.46337127685547,124.28138732910156,92.37237930297852
cg11466935,chr10,133237199.0,133237199,chr10,85.59718322753906,99.2039794921875,92.40058135986328
cg02239968,chr15,52798034.0,52798034,chr15,89.00914764404297,95.79383087158203,92.4014892578125
cg00239870,chr10,89208138.0,89208138,chr10,70.82968139648438,114.00360870361328,92.41664505004883
cg23928513,chr11,120211529.0,120211529,chr11,78.67378997802734,106.16956329345703,92.42167663574219
cg09885735,chr15,60005547.0,60005547,chr15,87.50900268554688,97.38321685791016,92.44610977172852
cg18510056,chr10,75403624.0,75403624,chr10,73.43831634521484,111.47881317138672,92.45856475830078
cg09879099,chr18,57434977.0,57434977,chr18,63.0205192565918,121.92265319824219,92.47158622741699
cg05940984,chr11,32427131.0,32427131,chr11,84.76422119140625,100.19351959228516,92.4788703918457
cg22456162,chr6,45420194.0,45420194,chr6,83.26386260986328,101.71765899658203,92.49076080322266
cg04609859,chr17,48578373.0,48578373,chr17,91.82428741455078,93.18196105957031,92.50312423706055
cg10096948,chr16,67394593.0,67394593,chr16,62.8813591003418,122.15361785888672,92.51748847961426
cg10386016,chr7,103990409.0,103990409,chr7,67.3973617553711,117.64273834228516,92.52005004882812
cg17359092,chr1,180231866.0,180231866,chr1,65.08257293701172,119.97413635253906,92.52835464477539
cg22869726,chr21,33025956.0,33025956,chr21,89.34053802490234,95.74681091308594,92.54367446899414
cg17087479,chr1,213982911.0,213982911,chr1,68.3915023803711,116.70625305175781,92.54887771606445
cg01787565,chr1,245154906.0,245154906,chr1,68.87510681152344,116.2326431274414,92.55387496948242
cg12188560,chr9,34591193.0,34591193,chr9,82.72695922851562,102.45092010498047,92.58893966674805
cg21068480,chr2,85753376.0,85753376,chr2,71.80098724365234,113.4030532836914,92.60202026367188
cg15641162,chr4,185021645.0,185021645,chr4,89.66133117675781,95.54409790039062,92.60271453857422
cg15442988,chr11,19346389.0,19346389,chr11,74.91841888427734,110.35015869140625,92.6342887878418
cg21170920,chr1,18630878.0,18630878,chr1,66.75055694580078,118.5188217163086,92.63468933105469
cg15146859,chr18,77249780.0,77249780,chr18,64.21363830566406,121.05976867675781,92.63670349121094
cg26721264,chr18,77249770.0,77249770,chr18,64.21363830566406,121.05976867675781,92.63670349121094
cg14189049,chr15,89366516.0,89366516,chr15,81.3155517578125,103.96381378173828,92.63968276977539
cg04059461,chr6,149963951.0,149963951,chr6,71.80870819091797,113.47235870361328,92.64053344726562
cg26606256,chr17,45897437.0,45897437,chr17,71.6959228515625,113.62837982177734,92.66215133666992
cg24470447,chr6,127120847.0,127120847,chr6,82.00636291503906,103.33248901367188,92.66942596435547
cg10398682,chr15,83283266.0,83283266,chr15,67.3973617553711,117.9482421875,92.67280197143555
cg09899185,chr5,51399885.0,51399885,chr5,75.55641174316406,109.86386108398438,92.71013641357422
cg18635552,chr5,3599604.0,3599604,chr5,66.82225799560547,118.60064697265625,92.71145248413086
cg18261246,chr11,20208783.0,20208783,chr11,64.58759307861328,120.85398864746094,92.72079086303711
cg22603247,chr10,123148036.0,123148036,chr10,81.17517852783203,104.32547760009766,92.75032806396484
cg24495684,chr15,52790051.0,52790051,chr15,93.9144515991211,91.5892333984375,92.7518424987793
cg21469854,chr20,56626914.0,56626914,chr20,91.05394744873047,94.46528625488281,92.75961685180664
cg24035598,chr14,60657699.0,60657699,chr14,64.33513641357422,121.20427703857422,92.76970672607422
cg03858756,chr2,176129908.0,176129908,chr2,84.13612365722656,101.40979766845703,92.7729606628418
cg23730436,chr17,48611482.0,48611482,chr17,95.99237823486328,89.56063079833984,92.77650451660156
cg04861380,chr7,150800574.0,150800574,chr7,82.67388153076172,103.03311157226562,92.85349655151367
cg12433713,chr10,129972320.0,129972320,chr10,78.58645629882812,107.12750244140625,92.85697937011719
cg00924004,chr8,64578152.0,64578152,chr8,82.77094268798828,102.96156311035156,92.86625289916992
cg17306747,chr5,1446049.0,1446049,chr5,84.18846130371094,101.56617736816406,92.8773193359375
cg11667020,chr20,21397406.0,21397406,chr20,73.39077758789062,112.40811920166016,92.89944839477539
cg17995867,chr18,22169206.0,22169206,chr18,67.42281341552734,118.40287780761719,92.91284561157227
cg07364220,chr18,57438647.0,57438647,chr18,60.241329193115234,125.60540771484375,92.92336845397949
cg10313947,chr11,124752918.0,124752918,chr11,61.65888977050781,124.205078125,92.9319839477539
cg00504010,chr11,19346218.0,19346218,chr11,78.85240936279297,107.01811218261719,92.93526077270508
cg02892350,chr1,61057112.0,61057112,chr1,65.61154174804688,120.33100891113281,92.97127532958984
cg04806942,chr14,37600000.0,37600000,chr14,65.67619323730469,120.29927062988281,92.98773193359375
cg22291922,chr17,48611366.0,48611366,chr17,94.71217346191406,91.30155181884766,93.00686264038086
cg04580872,chr16,67164463.0,67164463,chr16,83.53572845458984,102.52068328857422,93.02820587158203
cg00946245,chr14,101563037.0,101563037,chr14,65.6505126953125,120.41336059570312,93.03193664550781
cg04422256,chr10,86363411.0,86363411,chr10,71.79035186767578,114.28582000732422,93.0380859375
cg09642925,chr2,113504215.0,113504215,chr2,73.97239685058594,112.1277084350586,93.05005264282227
cg19281363,chr13,41457154.0,41457154,chr13,85.35981750488281,100.76927947998047,93.06454849243164
cg09774917,chr6,10417151.0,10417151,chr6,66.1939468383789,119.97413635253906,93.08404159545898
cg19135761,chr1,3650649.0,3650649,chr1,80.12168884277344,106.05367279052734,93.08768081665039
cg16765006,chr17,68198116.0,68198116,chr17,89.95852661132812,96.25163269042969,93.1050796508789
cg14502484,chr5,1446092.0,1446092,chr5,84.18846130371094,102.05255889892578,93.12051010131836
cg19887502,chr2,218897130.0,218897130,chr2,97.06816101074219,89.22783660888672,93.14799880981445
cg14719076,chr7,97024434.0,97024434,chr7,64.98116302490234,121.33625030517578,93.15870666503906
cg20568196,chr17,47733648.0,47733648,chr17,85.2640380859375,101.08455657958984,93.17429733276367
cg25548986,chr15,52786657.0,52786657,chr15,56.391090393066406,129.9578857421875,93.17448806762695
cg13031251,chr5,77972909.0,77972909,chr5,69.48687744140625,116.87130737304688,93.17909240722656
cg14172603,chr9,37037528.0,37037528,chr9,83.00140380859375,103.41857147216797,93.20998764038086
cg13784080,chr14,56808694.0,56808694,chr14,61.86906051635742,124.5696029663086,93.21933174133301
cg05329888,chr22,50529882.0,50529882,chr22,100.88391876220703,85.60389709472656,93.2439079284668
cg08555612,chr3,71785488.0,71785488,chr3,67.6059799194336,118.92117309570312,93.26357650756836
cg09451457,chr5,88144428.0,88144428,chr5,91.18509674072266,95.42439270019531,93.30474472045898
cg16138150,chr5,37839581.0,37839581,chr5,99.06493377685547,87.55674743652344,93.31084060668945
cg27147819,chr20,21397435.0,21397435,chr20,79.98201751708984,106.69608306884766,93.33905029296875
cg17864046,chr6,166008852.0,166008852,chr6,65.77810668945312,120.92420196533203,93.35115432739258
cg17085352,chr12,53938241.0,53938241,chr12,76.63887023925781,110.07808685302734,93.35847854614258
cg18326021,chr10,104641720.0,104641720,chr10,70.99069213867188,115.73828125,93.36448669433594
cg05449100,chr11,19345953.0,19345953,chr11,85.33097839355469,101.42845916748047,93.37971878051758
cg07078841,chr2,38075995.0,38075995,chr2,79.75232696533203,107.01962280273438,93.3859748840332
cg17704189,chr7,122305390.0,122305390,chr7,61.640289306640625,125.14372253417969,93.39200592041016
cg03577655,chr7,49775768.0,49775768,chr7,65.9522476196289,120.84117126464844,93.39670944213867
cg03599078,chr10,8036350.0,8036350,chr10,100.148681640625,86.67366027832031,93.41117095947266
cg26525127,chr2,232485654.0,232485654,chr2,80.92098236083984,105.92015075683594,93.42056655883789
cg06945523,chr14,36505594.0,36505594,chr14,83.28057098388672,103.56877136230469,93.4246711730957
cg20889818,chr15,96363502.0,96363502,chr15,75.11727905273438,111.7841567993164,93.45071792602539
cg00474465,chr10,123148425.0,123148425,chr10,73.49107360839844,113.43218231201172,93.46162796020508
cg00776601,chr1,50977188.0,50977188,chr1,64.99579620361328,121.93920135498047,93.46749877929688
cg20980783,chr8,66961942.0,66961942,chr8,57.29444885253906,129.6527557373047,93.47360229492188
cg18030834,chr10,123135726.0,123135726,chr10,72.08032989501953,114.88504791259766,93.4826889038086
cg26730369,chr8,26866483.0,26866483,chr8,81.9971923828125,104.96851348876953,93.48285293579102
cg22491141,chr18,59265081.0,59265081,chr18,78.94550323486328,108.06242370605469,93.50396347045898
cg05437823,chr6,50845962.0,50845962,chr6,72.5794906616211,114.46527099609375,93.52238082885742
cg23470128,chr17,48729305.0,48729305,chr17,80.80084991455078,106.26830291748047,93.53457641601562
cg25460158,chr3,158106924.0,158106924,chr3,68.60594940185547,118.53421020507812,93.5700798034668
cg08160350,chr4,1002263.0,1002263,chr4,70.7948226928711,116.37078094482422,93.58280181884766
cg09225462,chr6,5995532.0,5995532,chr6,79.33782196044922,107.85932159423828,93.59857177734375
cg13775316,chr4,108172061.0,108172061,chr4,67.3973617553711,119.85014343261719,93.62375259399414
cg22489153,chr12,114698369.0,114698369,chr12,71.03849029541016,116.2382583618164,93.63837432861328
cg21104946,chr22,45977649.0,45977649,chr22,85.47711181640625,101.85340881347656,93.6652603149414
cg06388946,chr2,46297880.0,46297880,chr2,100.42355346679688,86.9351577758789,93.67935562133789
cg02680979,chr5,73437832.0,73437832,chr5,64.90956115722656,122.46658325195312,93.68807220458984
cg24447625,chr3,147359986.0,147359986,chr3,65.08257293701172,122.30882263183594,93.69569778442383
cg02711647,chr2,45010549.0,45010549,chr2,63.727439880371094,123.72836303710938,93.72790145874023
cg10043047,chr10,120457398.0,120457398,chr10,88.2708969116211,99.21029663085938,93.74059677124023
cg08838671,chr22,41915369.0,41915369,chr22,66.24500274658203,121.24540710449219,93.74520492553711
cg23030111,chr2,181684376.0,181684376,chr2,85.63243865966797,101.8951187133789,93.76377868652344
cg25946326,chr10,133236631.0,133236631,chr10,86.8846435546875,100.65274047851562,93.76869201660156
cg17826834,chr15,96325627.0,96325627,chr15,76.93556213378906,110.60661315917969,93.77108764648438
cg24341611,chr17,52157918.0,52157918,chr17,79.52046966552734,108.02642059326172,93.77344512939453
cg18247042,chr14,60649787.0,60649787,chr14,43.08436965942383,144.46612548828125,93.77524757385254
cg14026561,chr6,165987975.0,165987975,chr6,67.80696868896484,119.75344848632812,93.78020858764648
cg26676559,chr11,14973620.0,14973620,chr11,83.76215362548828,103.79839324951172,93.7802734375
cg14005211,chr2,170820414.0,170820414,chr2,73.23960876464844,114.34159851074219,93.79060363769531
cg08223241,chr12,113478532.0,113478532,chr12,85.88835144042969,101.72132873535156,93.80484008789062
cg21645864,chr2,169362508.0,169362508,chr2,69.19953155517578,118.47322082519531,93.83637619018555
cg06287318,chr20,21515490.0,21515490,chr20,43.734378814697266,143.94033813476562,93.83735847473145
cg20131194,chr11,31811382.0,31811382,chr11,61.40074157714844,126.2794418334961,93.84009170532227
cg12956091,chr14,37585553.0,37585553,chr14,75.96855163574219,111.71669006347656,93.84262084960938
cg25232660,chr1,92486351.0,92486351,chr1,91.56855773925781,96.11918640136719,93.8438720703125
cg18562578,chr3,55483824.0,55483824,chr3,74.13249206542969,113.5750503540039,93.8537712097168
cg21277243,chr6,5996097.0,5996097,chr6,78.23188018798828,109.50749969482422,93.86968994140625
cg11675178,chr13,20232136.0,20232136,chr13,70.99069213867188,116.83238983154297,93.91154098510742
cg17583449,chr11,76206799.0,76206799,chr11,73.85870361328125,113.96826171875,93.91348266601562
cg24275957,chr2,181684625.0,181684625,chr2,76.77113342285156,111.05635070800781,93.91374206542969
cg16675507,chr5,155728810.0,155728810,chr5,81.26152038574219,106.57820129394531,93.91986083984375
cg25842285,chr10,99330214.0,99330214,chr10,76.35014343261719,111.50861358642578,93.92937850952148
cg01431972,chr10,75403642.0,75403642,chr10,77.78185272216797,110.07808685302734,93.92996978759766
cg09233651,chr12,114400761.0,114400761,chr12,75.99278259277344,111.8919906616211,93.94238662719727
cg07888856,chr6,136922247.0,136922247,chr6,84.50482177734375,103.38569641113281,93.94525909423828
cg15484988,chr18,77249537.0,77249537,chr18,75.96031951904297,112.00701904296875,93.98366928100586
cg07289306,chr3,43997864.0,43997864,chr3,80.49951934814453,107.48680114746094,93.99316024780273
cg15982972,chr5,50964294.0,50964294,chr5,95.01412200927734,93.03486633300781,94.02449417114258
cg24208023,chr20,57265576.0,57265576,chr20,65.33109283447266,122.7457504272461,94.03842163085938
cg20442599,chr6,108158295.0,108158295,chr6,85.7938003540039,102.3283462524414,94.06107330322266
cg09275956,chr1,50430578.0,50430578,chr1,78.31289672851562,109.82695007324219,94.0699234008789
cg27109600,chr2,199467301.0,199467301,chr2,68.27915954589844,119.87821197509766,94.07868576049805
cg11108269,chr14,36520198.0,36520198,chr14,75.16497039794922,112.99932098388672,94.08214569091797
cg20223728,chr6,6006164.0,6006164,chr6,99.60729217529297,88.62242889404297,94.11486053466797
cg08541612,chr1,3069155.0,3069155,chr1,79.17192077636719,109.06021118164062,94.1160659790039
cg00281551,chr4,41882548.0,41882548,chr4,83.09734344482422,105.14994812011719,94.1236457824707
cg08749108,chr8,23714861.0,23714861,chr8,71.46021270751953,116.80164337158203,94.13092803955078
cg08856529,chr8,139702342.0,139702342,chr8,89.83316040039062,98.4465103149414,94.13983535766602
cg25905812,chr9,841631.0,841631,chr9,78.11248779296875,110.19658660888672,94.15453720092773
cg19085037,chr12,114668230.0,114668230,chr12,42.514801025390625,145.81039428710938,94.16259765625
cg04292359,chr1,231039528.0,231039528,chr1,91.15924072265625,97.18863677978516,94.1739387512207
cg00579520,chr12,128268040.0,128268040,chr12,78.98941040039062,109.47313690185547,94.23127365112305
cg01813335,chr2,232351228.0,232351228,chr2,62.433040618896484,126.03648376464844,94.23476219177246
cg10284973,chr10,75403638.0,75403638,chr10,78.81951141357422,109.66773223876953,94.24362182617188
cg08328777,chr15,45129805.0,45129805,chr15,74.3580093383789,114.15277099609375,94.25539016723633
cg14477584,chr15,89750042.0,89750042,chr15,89.25428771972656,99.2725830078125,94.26343536376953
cg06073351,chr10,22336735.0,22336735,chr10,85.71392059326172,102.8167495727539,94.26533508300781
cg10113212,chr14,92324453.0,92324453,chr14,85.19535827636719,103.36341857910156,94.27938842773438
cg27628784,chr10,129969122.0,129969122,chr10,84.52007293701172,104.06269073486328,94.2913818359375
cg06260815,chr13,36430977.0,36430977,chr13,80.96473693847656,107.65091705322266,94.30782699584961
cg07258009,chr2,44938965.0,44938965,chr2,62.1014404296875,126.55686950683594,94.32915496826172
cg03015370,chr14,37596097.0,37596097,chr14,94.41816711425781,94.25887298583984,94.33852005004883
cg05281645,chr17,35346016.0,35346016,chr17,83.5310287475586,105.14994812011719,94.34048843383789
cg20731469,chr6,108174473.0,108174473,chr6,77.41342163085938,111.27245330810547,94.34293746948242
cg12926104,chr7,19117715.0,19117715,chr7,30.527170181274414,158.1628875732422,94.3450288772583
cg25815021,chr2,109128753.0,109128753,chr2,87.02912902832031,101.71765899658203,94.37339401245117
cg10541517,chr12,128268557.0,128268557,chr12,57.560298919677734,131.20790100097656,94.38409996032715
cg18049571,chr8,53878590.0,53878590,chr8,57.604610443115234,131.22569274902344,94.41515159606934
cg04010091,chr17,48636806.0,48636806,chr17,76.38082122802734,112.46942901611328,94.42512512207031
cg08261878,chr2,219060607.0,219060607,chr2,86.10238647460938,102.83635711669922,94.4693717956543
cg09403666,chr10,23172563.0,23172563,chr10,84.65303039550781,104.32479095458984,94.48891067504883
cg03983645,chr11,20160340.0,20160340,chr11,104.3291015625,84.66580963134766,94.49745559692383
cg11951818,chr5,174727004.0,174727004,chr5,91.65103149414062,97.35060119628906,94.50081634521484
cg06432479,chr1,47225308.0,47225308,chr1,70.31851196289062,118.70099639892578,94.5097541809082
cg02720618,chr6,151808655.0,151808655,chr6,81.33679962158203,107.68428039550781,94.51054000854492
cg02908900,chr7,15687195.0,15687195,chr7,75.45588684082031,113.5750503540039,94.51546859741211
cg26962924,chr12,42238815.0,42238815,chr12,75.05642700195312,113.97686767578125,94.51664733886719
cg05953100,chr16,49275326.0,49275326,chr16,75.4688720703125,113.62837982177734,94.54862594604492
cg11877129,chr12,128267810.0,128267810,chr12,67.0370864868164,122.10771179199219,94.5723991394043
cg24039697,chr10,8052570.0,8052570,chr10,72.89321899414062,116.26300811767578,94.5781135559082
cg13023623,chr14,56809538.0,56809538,chr14,61.40074157714844,127.81537628173828,94.60805892944336
cg25378916,chr5,1874898.0,1874898,chr5,72.52084350585938,116.69857025146484,94.60970687866211
cg00080081,chr17,35374756.0,35374756,chr17,69.60479736328125,119.62743377685547,94.61611557006836
cg26053083,chr11,14974223.0,14974223,chr11,88.7309799194336,100.52142333984375,94.62620162963867
cg02078943,chr7,155382498.0,155382498,chr7,85.01994323730469,104.31033325195312,94.6651382446289
cg11769163,chr20,23049464.0,23049464,chr20,77.66181945800781,111.68208312988281,94.67195129394531
cg10893043,chr1,50977087.0,50977087,chr1,72.95945739746094,116.38677215576172,94.67311477661133
cg27335924,chr19,6588886.0,6588886,chr19,89.08035278320312,100.27542114257812,94.67788696289062
cg02136132,chr14,90061546.0,90061546,chr14,81.02188873291016,108.3482666015625,94.68507766723633
cg16899920,chr1,154502041.0,154502041,chr1,81.52810668945312,107.85819244384766,94.69314956665039
cg01064918,chr14,92322615.0,92322615,chr14,57.302940368652344,132.11720275878906,94.7100715637207
cg12087643,chr10,116273857.0,116273857,chr10,74.67474365234375,114.76068878173828,94.71771621704102
cg10731700,chr19,1760259.0,1760259,chr19,77.98101806640625,111.48401641845703,94.73251724243164
cg09872926,chr10,129962513.0,129962513,chr10,84.28965759277344,105.2532730102539,94.77146530151367
cg01089319,chr2,170820298.0,170820298,chr2,81.50334930419922,108.05293273925781,94.77814102172852
cg14983606,chr8,64581148.0,64581148,chr8,91.34229278564453,98.33522033691406,94.8387565612793
cg27583690,chr10,132786318.0,132786318,chr10,82.48623657226562,107.20625305175781,94.84624481201172
cg22044901,chr15,67833953.0,67833953,chr15,79.88581848144531,109.82695007324219,94.85638427734375
cg00240432,chr7,19117672.0,19117672,chr7,31.601490020751953,158.1628875732422,94.88218879699707
cg20910490,chr14,36648741.0,36648741,chr14,66.4767837524414,123.34721374511719,94.9119987487793
cg16368763,chr1,231160893.0,231160893,chr1,74.4747085571289,115.3995132446289,94.9371109008789
cg19809499,chr1,47416592.0,47416592,chr1,76.28369903564453,113.60404205322266,94.9438705444336
cg04528829,chr12,114695488.0,114695488,chr12,74.45076751708984,115.44576263427734,94.9482650756836
cg21337826,chr4,41361687.0,41361687,chr4,64.89671325683594,125.00498962402344,94.95085144042969
cg03820828,chr2,219057639.0,219057639,chr2,86.11203002929688,103.79839324951172,94.9552116394043
cg04080595,chr1,3069084.0,3069084,chr1,87.1173324584961,102.80213928222656,94.95973587036133
cg12764034,chr1,75137160.0,75137160,chr1,65.73110961914062,124.19380950927734,94.96245956420898
cg00025981,chr13,41457144.0,41457144,chr13,87.02912902832031,102.9251937866211,94.9771614074707
cg12938003,chr4,108171567.0,108171567,chr4,67.93670654296875,122.03724670410156,94.98697662353516
cg26003934,chr7,155805851.0,155805851,chr7,86.82109069824219,103.20575714111328,95.01342391967773
cg00405554,chr8,64578339.0,64578339,chr8,77.51640319824219,112.51380157470703,95.01510238647461
cg13435392,chr13,36430969.0,36430969,chr13,88.60375213623047,101.42845916748047,95.01610565185547
cg25203481,chr11,2869851.0,2869851,chr11,75.3442611694336,114.7154312133789,95.02984619140625
cg05730365,chr5,37838460.0,37838460,chr5,66.1939468383789,123.92282104492188,95.05838394165039
cg08351100,chr2,199467193.0,199467193,chr2,62.57236099243164,127.56051635742188,95.06643867492676
cg12745160,chr17,8072460.0,8072460,chr17,82.24269104003906,107.89402770996094,95.068359375
cg22886275,chr7,122300937.0,122300937,chr7,70.68440246582031,119.48262786865234,95.08351516723633
cg18451022,chr2,38076002.0,38076002,chr2,81.01998138427734,109.1677017211914,95.09384155273438
cg13007843,chr14,60653943.0,60653943,chr14,85.70958709716797,104.48834228515625,95.09896469116211
cg09929819,chr22,41915316.0,41915316,chr22,80.80084991455078,109.39891052246094,95.09988021850586
cg10134833,chr6,5995137.0,5995137,chr6,86.13410949707031,104.07417297363281,95.10414123535156
cg06295856,chr11,14972095.0,14972095,chr11,76.63887023925781,113.62837982177734,95.13362503051758
cg14098681,chr10,8054854.0,8054854,chr10,76.33937072753906,113.96549224853516,95.15243148803711
cg26898166,chr2,72916669.0,72916669,chr2,77.78404235839844,112.52764129638672,95.15584182739258
cg16233311,chr2,174334530.0,174334530,chr2,64.22103118896484,126.09233856201172,95.15668487548828
cg14416352,chr10,8043836.0,8043836,chr10,75.2235107421875,115.0910415649414,95.15727615356445
cg07009376,chr6,28825441.0,28825441,chr6,74.28720092773438,116.03975677490234,95.16347885131836
cg09799658,chr7,19117680.0,19117680,chr7,29.62990951538086,160.7039337158203,95.16692161560059
cg02372786,chr2,44940409.0,44940409,chr2,90.72746276855469,99.61134338378906,95.16940307617188
cg04184143,chr5,50967665.0,50967665,chr5,78.38028717041016,111.97036743164062,95.17532730102539
cg16194319,chr12,57621617.0,57621617,chr12,81.30069732666016,109.05230712890625,95.1765022277832
cg09792204,chr15,28097036.0,28097036,chr15,78.67378997802734,111.68000030517578,95.17689514160156
cg09674215,chr7,19118510.0,19118510,chr7,82.15582275390625,108.27101135253906,95.21341705322266
cg05052969,chr1,213983498.0,213983498,chr1,62.61806869506836,127.81537628173828,95.21672248840332
cg06128028,chr7,35254280.0,35254280,chr7,54.97114181518555,135.466064453125,95.21860313415527
cg26864230,chr1,47445835.0,47445835,chr1,76.49095916748047,113.9623794555664,95.22666931152344
cg05330297,chr14,90061261.0,90061261,chr14,76.72151184082031,113.75366973876953,95.23759078979492
cg13881637,chr11,64297254.0,64297254,chr11,78.75730895996094,111.7247314453125,95.24102020263672
cg16794506,chr2,118842425.0,118842425,chr2,79.99241638183594,110.53041076660156,95.26141357421875
cg12801474,chr6,75205086.0,75205086,chr6,64.92170715332031,125.6160888671875,95.2688980102539
cg16798252,chr2,199469678.0,199469678,chr2,91.62104034423828,98.91812133789062,95.26958084106445
cg21583850,chr1,111990179.0,111990179,chr1,72.83946990966797,117.70578002929688,95.27262496948242
cg18261223,chr5,32711410.0,32711410,chr5,80.07723236083984,110.4855728149414,95.28140258789062
cg18145505,chr15,32717296.0,32717296,chr15,89.41413879394531,101.14949798583984,95.28181838989258
cg24871798,chr6,50849736.0,50849736,chr6,61.65888977050781,128.91859436035156,95.28874206542969
cg06994420,chr2,66445420.0,66445420,chr2,64.88130187988281,125.74012756347656,95.31071472167969
cg03149565,chr4,108171612.0,108171612,chr4,68.16145324707031,122.47956848144531,95.32051086425781
cg02214745,chr12,130161099.0,130161099,chr12,91.23100280761719,99.41419982910156,95.32260131835938
cg10096645,chr18,26550886.0,26550886,chr18,75.42513275146484,115.22457885742188,95.32485580444336
cg17028652,chr10,114045682.0,114045682,chr10,73.96711730957031,116.6829833984375,95.3250503540039
cg22979783,chr2,72144131.0,72144131,chr2,67.34800720214844,123.3067398071289,95.32737350463867
cg03802696,chr11,128903855.0,128903855,chr11,60.358829498291016,130.31387329101562,95.33635139465332
cg03946923,chr4,108172064.0,108172064,chr4,68.60594940185547,122.0678482055664,95.33689880371094
cg09369927,chr1,228005883.0,228005883,chr1,78.67378997802734,112.01399230957031,95.34389114379883
cg14663510,chr10,123135944.0,123135944,chr10,78.92253875732422,111.7841567993164,95.35334777832031
cg16703956,chr5,1446101.0,1446101,chr5,89.85356140136719,100.8727035522461,95.36313247680664
cg14611174,chr14,60509118.0,60509118,chr14,72.95945739746094,117.77326202392578,95.36635971069336
cg10769146,chr1,213983300.0,213983300,chr1,68.77607727050781,121.98841094970703,95.38224411010742
cg01874697,chr10,104641758.0,104641758,chr10,77.794677734375,112.9822006225586,95.3884391784668
cg22913933,chr17,48614805.0,48614805,chr17,77.94654083251953,112.85485076904297,95.40069580078125
cg02447627,chr10,133237197.0,133237197,chr10,87.01097869873047,103.86245727539062,95.43671798706055
cg27595860,chr8,144333973.0,144333973,chr8,74.91011810302734,116.05844116210938,95.48427963256836
cg22884051,chr8,64578343.0,64578343,chr8,76.20699310302734,114.79917907714844,95.50308609008789
cg21114773,chr18,12254452.0,12254452,chr18,85.71392059326172,105.30477905273438,95.50934982299805
cg07516483,chr8,76674028.0,76674028,chr8,82.77094268798828,108.28730010986328,95.52912139892578
cg22992009,chr13,78593947.0,78593947,chr13,72.16876220703125,118.90020751953125,95.53448486328125
cg20880031,chr7,103990541.0,103990541,chr7,67.6059799194336,123.46646118164062,95.53622055053711
cg08347500,chr16,54282136.0,54282136,chr16,82.45987701416016,108.69022369384766,95.5750503540039
cg20998319,chr2,156320832.0,156320832,chr2,69.26499938964844,121.94148254394531,95.60324096679688
cg15314827,chr14,76376412.0,76376412,chr14,79.3423080444336,111.8846206665039,95.61346435546875
cg18735810,chr5,50964369.0,50964369,chr5,89.7879867553711,101.4452133178711,95.6166000366211
cg25806347,chr2,44937580.0,44937580,chr2,68.85305786132812,122.47956848144531,95.66631317138672
cg00094359,chr2,176098199.0,176098199,chr2,84.0630874633789,107.27655029296875,95.66981887817383
cg04328762,chr22,19718662.0,19718662,chr22,83.95989227294922,107.3849105834961,95.67240142822266
cg07074316,chr7,1231967.0,1231967,chr7,94.15406036376953,97.21095275878906,95.6825065612793
cg12387205,chr2,44931370.0,44931370,chr2,87.23622131347656,104.18428802490234,95.71025466918945
cg26947060,chr9,92808393.0,92808393,chr9,91.15924072265625,100.27542114257812,95.71733093261719
cg06970190,chr3,138939400.0,138939400,chr3,82.2267074584961,109.22290802001953,95.72480773925781
cg01683044,chr12,54016847.0,54016847,chr12,70.35987091064453,121.19776153564453,95.77881622314453
cg17964510,chr2,174334965.0,174334965,chr2,65.52410888671875,126.040771484375,95.78244018554688
cg01141580,chr17,61399665.0,61399665,chr17,98.57528686523438,92.9959716796875,95.78562927246094
cg06618356,chr16,73063464.0,73063464,chr16,73.0039291381836,118.57537841796875,95.78965377807617
cg15087571,chr7,5422553.0,5422553,chr7,97.22943115234375,94.41629791259766,95.8228645324707
cg27421298,chr17,36945984.0,36945984,chr17,96.45481872558594,95.1915512084961,95.82318496704102
cg12458485,chr2,219497401.0,219497401,chr2,92.39044952392578,99.25601959228516,95.82323455810547
cg02627887,chr5,88680727.0,88680727,chr5,85.40341186523438,106.2896728515625,95.84654235839844
cg09952946,chr1,212700704.0,212700704,chr1,58.401371002197266,133.339599609375,95.87048530578613
cg04681600,chr14,38256330.0,38256330,chr14,65.33191680908203,126.48912048339844,95.91051864624023
cg19488874,chr2,174328822.0,174328822,chr2,91.39478302001953,100.43794250488281,95.91636276245117
cg15769184,chr2,73291905.0,73291905,chr2,75.2235107421875,116.62359619140625,95.92355346679688
cg22227104,chr1,6424324.0,6424324,chr1,98.8307876586914,93.03486633300781,95.93282699584961
cg15543616,chr12,4909857.0,4909857,chr12,84.9326400756836,107.00592041015625,95.96928024291992
cg17654091,chr19,40567809.0,40567809,chr19,93.80925750732422,98.13932037353516,95.97428894042969
